Row Labels,Average of RTD Actual Load
12 AM,4585.55
1 AM,4335.941667
2 AM,4166.466667
3 AM,4088.208333
4 AM,4075.991667
5 AM,4253.075
6 AM,4711.558333
7 AM,5205.458333
8 AM,5567.108333
9 AM,5798.5
10 AM,5902.366667
11 AM,5984.858333
12 PM,6032.725
1 PM,6104.708333
2 PM,6158.883333
3 PM,6232.571429
4 PM,6317.441667
5 PM,6313.5
6 PM,6110.6
7 PM,6015.141667
8 PM,5834.475
9 PM,5603.308333
10 PM,5282.858333
11 PM,4913.183333
20-Sep,5599.360616
12 AM,4549.208333
1 AM,4292.775
2 AM,4147.95
3 AM,4068.675
4 AM,4074.991667
5 AM,4256.225
6 AM,4725.5
7 AM,5213.975
8 AM,5612.608333
9 AM,5894.575
10 AM,6088.457143
11 AM,6242.121429
12 PM,6338.266667
1 PM,6421.3
2 PM,6492.325
3 PM,6601.366667
4 PM,6717.591667
5 PM,6726.391667
6 PM,6503.183333
7 PM,6340.541667
8 PM,6132.991667
9 PM,5885.491667
10 PM,5589.225
11 PM,5280.275
21-Sep,5502.951389
12 AM,4942.691667
1 AM,4687.075
2 AM,4509.716667
3 AM,4395.966667
4 AM,4326.65
5 AM,4347.866667
6 AM,4481.425
7 AM,4701.025
8 AM,5020.791667
9 AM,5362.191667
10 AM,5646.958333
11 AM,5867.575
12 PM,6049.8
1 PM,6150.375
2 PM,6244.091667
3 PM,6326.141667
4 PM,6382
5 PM,6376.083333
6 PM,6272.808333
7 PM,6251.725
8 PM,6184.916667
9 PM,6054.491667
10 PM,5865.075
11 PM,5623.391667
22-Sep,6011.99589
12 AM,5337.85
1 AM,5061.328571
2 AM,4882.441667
3 AM,4739.833333
4 AM,4665.05
5 AM,4664.558333
6 AM,4738.3
7 AM,4879.641667
8 AM,5194.858333
9 AM,5549.5
10 AM,5933.533333
11 AM,6274.233333
12 PM,6547.5
1 PM,6750.291667
2 PM,6908.258333
3 PM,6987.133333
4 PM,7058.714286
5 PM,7047.1
6 PM,6997.625
7 PM,7063.916667
8 PM,7077.191667
9 PM,6951.258333
10 PM,6675.025
11 PM,6286.75
23-Sep,7418.22953
12 AM,5947.491667
1 AM,5695.533333
2 AM,5519.033333
3 AM,5425.658333
4 AM,5418.6
5 AM,5633.266667
6 AM,6152.3
7 AM,6681.35
8 AM,7162.491667
9 AM,7520.966667
10 AM,7796.771429
11 AM,8059.608333
12 PM,8327.064286
1 PM,8569.483333
2 PM,8753.514286
3 PM,8926.625
4 PM,9004.625
5 PM,8857.175
6 PM,8589.283333
7 PM,8498.558333
8 PM,8314.041667
9 PM,7971.11875
10 PM,7563.116667
11 PM,7028.425
24-Sep,6593.718836
12 AM,6496.016667
1 AM,6075.3
2 AM,5700.016667
3 AM,5519.425
4 AM,5433.733333
5 AM,5588.185714
6 AM,6030.833333
7 AM,6495.8
8 AM,6864.358333
9 AM,7085.325
10 AM,7198.5
11 AM,7257.108333
12 PM,7299.516667
1 PM,7328.2
2 PM,7289.875
3 PM,7333.392857
4 PM,7391.458333
5 PM,7346.258333
6 PM,7078.075
7 PM,6913.016667
8 PM,6664.8
9 PM,6366.741667
10 PM,5980.6
11 PM,5557.025
25-Sep,6158.946021
12 AM,5153.491667
1 AM,4872.6
2 AM,4681.625
3 AM,4585.433333
4 AM,4567.016667
5 AM,4738.35
6 AM,5227.608333
7 AM,5737.741667
8 AM,6157.708333
9 AM,6449.275
10 AM,6625.375
11 AM,6783.408333
12 PM,6906.583333
1 PM,7017.225
2 PM,7105.069231
3 PM,7221.641667
4 PM,7337.158333
5 PM,7334.441667
6 PM,7061.641667
7 PM,6937.625
8 PM,6757.383333
9 PM,6528.258333
10 PM,6190.275
11 PM,5758.925
26-Sep,6369.038542
12 AM,5338.85
1 AM,5035.033333
2 AM,4844.916667
3 AM,4741.275
4 AM,4724.433333
5 AM,4913.8
6 AM,5441.1
7 AM,5996.6
8 AM,6451.158333
9 AM,6793.658333
10 AM,7084.033333
11 AM,7319.833333
12 PM,7536.55
1 PM,7754.3
2 PM,7855.15
3 PM,7814.841667
4 PM,7561.641667
5 PM,7288.85
6 PM,7017.941667
7 PM,6844.091667
8 PM,6613.983333
9 PM,6342.183333
10 PM,5967.966667
11 PM,5574.733333
27-Sep,5931.612969
12 AM,5183.441667
1 AM,4906.916667
2 AM,4711.108333
3 AM,4589.85
4 AM,4563.35
5 AM,4725.091667
6 AM,5244.028571
7 AM,5701.966667
8 AM,6098.925
9 AM,6364.875
10 AM,6521.633333
11 AM,6613.108333
12 PM,6698.158333
1 PM,6772.575
2 PM,6841.169231
3 PM,6896.541667
4 PM,6930.058333
5 PM,6796.433333
6 PM,6518.291667
7 PM,6395.083333
8 PM,6213.208333
9 PM,6001.541667
10 PM,5745.491667
11 PM,5445.657143
28-Sep,5861.186054
12 AM,5121.028571
1 AM,4868.616667
2 AM,4702.083333
3 AM,4603.625
4 AM,4545.691667
5 AM,4594.391667
6 AM,4747.458333
7 AM,4978.916667
8 AM,5343.283333
9 AM,5698.125
10 AM,5965.025
11 AM,6177.033333
12 PM,6343.133333
1 PM,6475.491667
2 PM,6631.65
3 PM,6702.008333
4 PM,6798.7
5 PM,6769.191667
6 PM,6706.091667
7 PM,6767.035714
8 PM,6702.691667
9 PM,6609.533333
10 PM,6445.483333
11 PM,6216.15
29-Sep,5899.563729
12 AM,5940.425
1 AM,5680.733333
2 AM,5482.116667
3 AM,5325.925
4 AM,5209.541667
5 AM,5158.75
6 AM,5189.533333
7 AM,5300.4
8 AM,5583.066667
9 AM,5792.533333
10 AM,5980.908333
11 AM,6162.058333
12 PM,6312.508333
1 PM,6392.2
2 PM,6445.982353
3 PM,6510.933333
4 PM,6491.791667
5 PM,6424.607143
6 PM,6304.066667
7 PM,6278.2
8 PM,6142.025
9 PM,5987.783333
10 PM,5751.55
11 PM,5426.708333
30-Sep,5783.469799
12 AM,5129.466667
1 AM,4891.733333
2 AM,4709.941667
3 AM,4609.233333
4 AM,4609.391667
5 AM,4787.441667
6 AM,5202.375
7 AM,5594.9
8 AM,5929.883333
9 AM,6104.65
10 AM,6200.725
11 AM,6292.075
12 PM,6425.983333
1 PM,6524.575
2 PM,6571.708333
3 PM,6569.758333
4 PM,6531.016667
5 PM,6498.583333
6 PM,6337.4875
7 PM,6250.6
8 PM,6052.507692
9 PM,5834.969231
10 PM,5566.866667
11 PM,5226.933333
1-Oct,6276.373701
12 AM,4887.675
1 AM,4669.383333
2 AM,4534.916667
3 AM,4465.45
4 AM,4467.091667
5 AM,4665.958333
6 AM,5185.969231
7 AM,5666.907692
8 AM,6098.35
9 AM,6375.808333
10 AM,6517.583333
11 AM,6632.866667
12 PM,6785.792857
1 PM,6962.225
2 PM,7143.883333
3 PM,7364.0375
4 PM,7555.842857
5 PM,7614.347059
6 PM,7415.684615
7 PM,7348.5
8 PM,7188.942857
9 PM,6937.5
10 PM,6606.021429
11 PM,6163.716667
2-Oct,7354.895578
12 AM,5743.358333
1 AM,5459.216667
2 AM,5306.208333
3 AM,5221.191667
4 AM,5212.725
5 AM,5451.1
6 AM,6029.166667
7 AM,6633.358333
8 AM,7137.816667
9 AM,7568.208333
10 AM,7935.866667
11 AM,8224.535714
12 PM,8534.75
1 PM,8801.542857
2 PM,8958.183333
3 PM,9169.758333
4 PM,9205.092308
5 PM,9087.6
6 PM,8732.316667
7 PM,8415.558333
8 PM,8061.133333
9 PM,7573.108333
10 PM,6984.1
11 PM,6386.975
3-Oct,5687.781315
12 AM,5851.107143
1 AM,5413.033333
2 AM,5074.866667
3 AM,4860.966667
4 AM,4736.15
5 AM,4839.858333
6 AM,5262.083333
7 AM,5736.366667
8 AM,6002.375
9 AM,6154.716667
10 AM,6180.075
11 AM,6186.408333
12 PM,6149.725
1 PM,6136.783333
2 PM,6112.283333
3 PM,6093.972727
4 PM,6121.125
5 PM,6122.483333
6 PM,6021.941667
7 PM,5934.733333
8 PM,5766.333333
9 PM,5556.116667
10 PM,5280.291667
11 PM,4919.583333
4-Oct,5322.546735
12 AM,4583.15
1 AM,4371.35
2 AM,4221.966667
3 AM,4151.891667
4 AM,4162.841667
5 AM,4340.533333
6 AM,4829.1
7 AM,5354.866667
8 AM,5746.691667
9 AM,5988.008333
10 AM,6094.566667
11 AM,6128.425
12 PM,6088
1 PM,6061.216667
2 PM,6019.891667
3 PM,5960.033333
4 PM,5934.4
5 PM,5896.45
6 PM,5727.908333
7 PM,5651.925
8 PM,5465.091667
9 PM,5240.692857
10 PM,4994.083333
11 PM,4677.891667
5-Oct,4639.370205
12 AM,4365.666667
1 AM,4148.291667
2 AM,3987.908333
3 AM,3896.675
4 AM,3861.925
5 AM,3907.291667
6 AM,4064.1
7 AM,4260.975
8 AM,4519.291667
9 AM,4725.375
10 AM,4882.325
11 AM,4949.683333
12 PM,4990.633333
1 PM,4990.916667
2 PM,4974.764286
3 PM,4976.425
4 PM,4987
5 PM,5014.283333
6 PM,5070.675
7 PM,5158.735714
8 PM,5097.083333
9 PM,4978.775
10 PM,4811.033333
11 PM,4582.591667
6-Oct,4814.06314
12 AM,4346.1
1 AM,4142.258333
2 AM,3993.816667
3 AM,3909.475
4 AM,3865.591667
5 AM,3905.325
6 AM,4024.258333
7 AM,4185.483333
8 AM,4450.733333
9 AM,4705.716667
10 AM,4946.3
11 AM,5087.733333
12 PM,5178.283333
1 PM,5233.95
2 PM,5274.75
3 PM,5308.833333
4 PM,5363.075
5 PM,5442.541667
6 PM,5541.991667
7 PM,5593.4
8 PM,5504.033333
9 PM,5358.714286
10 PM,5150.742857
11 PM,4866.5
7-Oct,5830.203413
12 AM,4616.542857
1 AM,4420.233333
2 AM,4309.033333
3 AM,4266.3
4 AM,4304.875
5 AM,4545.083333
6 AM,5132.725
7 AM,5689.313333
8 AM,6138.266667
9 AM,6371.458333
10 AM,6487.141667
11 AM,6645.241667
12 PM,6715.683333
1 PM,6747.383333
2 PM,6798.05
3 PM,6879.716667
4 PM,6899.825
5 PM,6881.808333
6 PM,6752.941667
7 PM,6673.9
8 PM,6352.008333
9 PM,5942.416667
10 PM,5508.741667
11 PM,5083.691667
8-Oct,5356.505782
12 AM,4702.258333
1 AM,4453.925
2 AM,4292.425
3 AM,4209.475
4 AM,4178.166667
5 AM,4351.15
6 AM,4847.866667
7 AM,5375.35
8 AM,5717.278571
9 AM,5926.783333
10 AM,5986.558333
11 AM,6027.641667
12 PM,6022.275
1 PM,6014.441667
2 PM,5975.1
3 PM,5962.766667
4 PM,5987.275
5 PM,5966.091667
6 PM,5872.091667
7 PM,5813.991667
8 PM,5647.575
9 PM,5389.383333
10 PM,5062.816667
11 PM,4707.041667
9-Oct,5162.61069
12 AM,4394.808333
1 AM,4186.45
2 AM,4044.158333
3 AM,3976.891667
4 AM,3979.458333
5 AM,4145.541667
6 AM,4555.171429
7 AM,5012.15
8 AM,5402.416667
9 AM,5647.758333
10 AM,5731.8
11 AM,5802.741667
12 PM,5844.208333
1 PM,5848.908333
2 PM,5833.816667
3 PM,5828.191667
4 PM,5841.908333
5 PM,5853.808333
6 PM,5768.608333
7 PM,5723.35
8 PM,5572.291667
9 PM,5347.2
10 PM,5012.483333
11 PM,4649.775
10-Oct,5198.908681
12 AM,4334.6
1 AM,4119.55
2 AM,3973.216667
3 AM,3919.975
4 AM,3930.083333
5 AM,4116.9
6 AM,4636.55
7 AM,5159.775
8 AM,5503.683333
9 AM,5683.866667
10 AM,5737.933333
11 AM,5785.35
12 PM,5810.958333
1 PM,5819.075
2 PM,5860.508333
3 PM,5930.208333
4 PM,5991.433333
5 PM,5996.725
6 PM,5901.008333
7 PM,5830.9
8 PM,5628.05
9 PM,5368.158333
10 PM,5050.558333
11 PM,4684.741667
11-Oct,5143.318966
12 AM,4342.758333
1 AM,4127.775
2 AM,3986.15
3 AM,3907.716667
4 AM,3910.116667
5 AM,4099.625
6 AM,4586.866667
7 AM,5088.383333
8 AM,5418.583333
9 AM,5653.65
10 AM,5703.083333
11 AM,5775.6
12 PM,5809.642857
1 PM,5825.15
2 PM,5802.733333
3 PM,5781.916667
4 PM,5805.591667
5 PM,5830.758333
6 PM,5756.55
7 PM,5665.65
8 PM,5476.058333
9 PM,5266.333333
10 PM,5004.508333
11 PM,4703.4
12-Oct,4698.802069
12 AM,4398.533333
1 AM,4180.958333
2 AM,4024.65
3 AM,3935.341667
4 AM,3900.958333
5 AM,3939.475
6 AM,4097.108333
7 AM,4305.85
8 AM,4581.783333
9 AM,4801.758333
10 AM,4944.275
11 AM,5028.841667
12 PM,5017.883333
1 PM,5010.833333
2 PM,5043.135714
3 PM,5060.333333
4 PM,5091.416667
5 PM,5111.283333
6 PM,5209.45
7 PM,5265.841667
8 PM,5171.283333
9 PM,5057.9
10 PM,4876.783333
11 PM,4658.183333
13-Oct,4624.298282
12 AM,4403.35
1 AM,4197.633333
2 AM,4052.075
3 AM,3942.891667
4 AM,3889.741667
5 AM,3910.533333
6 AM,4018.216667
7 AM,4134.425
8 AM,4354.983333
9 AM,4565.408333
10 AM,4736.591667
11 AM,4872.308333
12 PM,4927.1
1 PM,4951.491667
2 PM,4957.841667
3 PM,4978.75
4 PM,5022.925
5 PM,5060.008333
6 PM,5169.333333
7 PM,5211.808333
8 PM,5154.5
9 PM,5046.791667
10 PM,4859.516667
11 PM,4603.492308
14-Oct,5164.687031
12 AM,4379.133333
1 AM,4174.141667
2 AM,4048.133333
3 AM,3983.75
4 AM,3986.516667
5 AM,4132.6
6 AM,4510.358333
7 AM,4923.483333
8 AM,5274.591667
9 AM,5525.2
10 AM,5591.65
11 AM,5659.55
12 PM,5742.3
1 PM,5788.433333
2 PM,5838.491667
3 PM,5902.814286
4 PM,5955.658333
5 PM,5970.266667
6 PM,5900.883333
7 PM,5844.666667
8 PM,5645.166667
9 PM,5418.75
10 PM,5102.625
11 PM,4726.691667
15-Oct,5188.845548
12 AM,4386.15
1 AM,4158.233333
2 AM,4001.233333
3 AM,3954.225
4 AM,3953.008333
5 AM,4138.85
6 AM,4637.716667
7 AM,5141.675
8 AM,5445.675
9 AM,5642.341667
10 AM,5709.721429
11 AM,5761.016667
12 PM,5780.908333
1 PM,5818.35
2 PM,5828.65
3 PM,5870.591667
4 PM,5913.483333
5 PM,5930.683333
6 PM,5878.375
7 PM,5806.866667
8 PM,5601.808333
9 PM,5367.183333
10 PM,5070.942857
11 PM,4667.441667
16-Oct,5321.686552
12 AM,4360.321429
1 AM,4140.141667
2 AM,4003.85
3 AM,3939.9
4 AM,3943.925
5 AM,4141.816667
6 AM,4646.133333
7 AM,5188.275
8 AM,5523.108333
9 AM,5760.775
10 AM,5903.741667
11 AM,5984.766667
12 PM,6065.775
1 PM,6103.991667
2 PM,6106.275
3 PM,6142.883333
4 PM,6203.758333
5 PM,6261.383333
6 PM,6165.783333
7 PM,5995.175
8 PM,5787.866667
9 PM,5548.05
10 PM,5216.066667
11 PM,4746.941667
17-Oct,5196.583946
12 AM,4337.816667
1 AM,4102.158333
2 AM,3961.833333
3 AM,3899.575
4 AM,3901.15
5 AM,4124.541667
6 AM,4624.391667
7 AM,5162.016667
8 AM,5505.841667
9 AM,5694.791667
10 AM,5755.529412
11 AM,5800.9
12 PM,5807.933333
1 PM,5819.666667
2 PM,5803.791667
3 PM,5819.416667
4 PM,5818.428571
5 PM,5856.116667
6 PM,5867.891667
7 PM,5779.033333
8 PM,5628.1
9 PM,5412.716667
10 PM,5083.485714
11 PM,4732.483333
18-Oct,5137.853741
12 AM,4386.385714
1 AM,4176.758333
2 AM,4029.191667
3 AM,3960.833333
4 AM,3967.041667
5 AM,4145.807143
6 AM,4668.483333
7 AM,5166.025
8 AM,5488.9
9 AM,5675.983333
10 AM,5736.183333
11 AM,5744.183333
12 PM,5750.041667
1 PM,5739.758333
2 PM,5737.575
3 PM,5711.483333
4 PM,5729.307143
5 PM,5755.925
6 PM,5727.241667
7 PM,5660.325
8 PM,5490.55
9 PM,5286.733333
10 PM,5035.508333
11 PM,4730.275
19-Oct,4684.360959
12 AM,4416.258333
1 AM,4197.991667
2 AM,4068.516667
3 AM,3973.483333
4 AM,3943.941667
5 AM,3999.316667
6 AM,4148.7
7 AM,4372.016667
8 AM,4610.971429
9 AM,4809.9
10 AM,4952
11 AM,5011.3
12 PM,5025.8
1 PM,4991.341667
2 PM,4972.466667
3 PM,4957.666667
4 PM,4977.028571
5 PM,5021.783333
6 PM,5151.058333
7 PM,5194.016667
8 PM,5121.591667
9 PM,5008.991667
10 PM,4842.083333
11 PM,4619.891667
20-Oct,4707.331597
12 AM,4377.583333
1 AM,4169.275
2 AM,4024.4
3 AM,3933.908333
4 AM,3885.75
5 AM,3915.108333
6 AM,4046.291667
7 AM,4194.575
8 AM,4406.3
9 AM,4646.391667
10 AM,4822.733333
11 AM,4959.45
12 PM,5047.791667
1 PM,5094.491667
2 PM,5129.633333
3 PM,5150.783333
4 PM,5212.658333
5 PM,5290.125
6 PM,5387.233333
7 PM,5368.375
8 PM,5287.658333
9 PM,5132.791667
10 PM,4899.425
11 PM,4593.225
21-Oct,5227.899662
12 AM,4321.566667
1 AM,4137.658333
2 AM,4020.483333
3 AM,3969.508333
4 AM,3991.866667
5 AM,4197.741667
6 AM,4692.7
7 AM,5199.716667
8 AM,5503.857143
9 AM,5707.007143
10 AM,5757.566667
11 AM,5790.214286
12 PM,5822.475
1 PM,5847.3
2 PM,5843.341667
3 PM,5873.816667
4 PM,5924.533333
5 PM,5937.258333
6 PM,5928.966667
7 PM,5870.25
8 PM,5680.3
9 PM,5440.008333
10 PM,5116.791667
11 PM,4754.071429
22-Oct,5314.225497
12 AM,4405.446154
1 AM,4190.325
2 AM,4052.046154
3 AM,3982.058333
4 AM,3993.325
5 AM,4188.616667
6 AM,4720.292857
7 AM,5250.958333
8 AM,5588.8
9 AM,5817.575
10 AM,5900.371429
11 AM,5941.535714
12 PM,5970.983333
1 PM,5973.366667
2 PM,5962.878571
3 PM,5980.558333
4 PM,6049.507143
5 PM,6094.308333
6 PM,6042.641667
7 PM,5913.875
8 PM,5742.385714
9 PM,5514.941667
10 PM,5198.4
11 PM,4841.858333
23-Oct,5291.285762
12 AM,4500.325
1 AM,4293.341667
2 AM,4119.9
3 AM,4035.7
4 AM,4029.908333
5 AM,4221.1
6 AM,4734.416667
7 AM,5281.591667
8 AM,5587.7
9 AM,5779.425
10 AM,5839.321429
11 AM,5882.447368
12 PM,5894.707692
1 PM,5898.8
2 PM,5886.916667
3 PM,5915.975
4 PM,5951.616667
5 PM,5960.491667
6 PM,5929.853846
7 PM,5824.475
8 PM,5621.533333
9 PM,5395.641667
10 PM,5072.425
11 PM,4711
24-Oct,5235.80202
12 AM,4358.583333
1 AM,4129.758333
2 AM,3991.383333
3 AM,3934.7
4 AM,3942.7
5 AM,4142.275
6 AM,4656.1
7 AM,5193.175
8 AM,5538.041667
9 AM,5714.091667
10 AM,5773.007143
11 AM,5829.405882
12 PM,5851.725
1 PM,5883.816667
2 PM,5893.9
3 PM,5916.683333
4 PM,5953.483333
5 PM,5961.841667
6 PM,5921.592857
7 PM,5816.366667
8 PM,5624.416667
9 PM,5392.133333
10 PM,5078.266667
11 PM,4710.633333
25-Oct,5216.977778
12 AM,4369.15
1 AM,4152.208333
2 AM,4011.066667
3 AM,3934.208333
4 AM,3937.166667
5 AM,4144.125
6 AM,4652.066667
7 AM,5192.858333
8 AM,5536
9 AM,5738.883333
10 AM,5810.083333
11 AM,5841.15
12 PM,5868.225
1 PM,5882.308333
2 PM,5863.4
3 PM,5882.325
4 PM,5925.4
5 PM,5920.066667
6 PM,5900.475
7 PM,5772.525
8 PM,5585.741667
9 PM,5374.6
10 PM,5103.408333
11 PM,4810.025
26-Oct,4728.248264
12 AM,4498.866667
1 AM,4266.858333
2 AM,4109.166667
3 AM,4017.483333
4 AM,3972.55
5 AM,4005.541667
6 AM,4170.725
7 AM,4385.95
8 AM,4630.608333
9 AM,4832.958333
10 AM,4981.783333
11 AM,5060.25
12 PM,5100.1
1 PM,5078.341667
2 PM,5052.941667
3 PM,5050.533333
4 PM,5056.1
5 PM,5103.575
6 PM,5232.816667
7 PM,5240.775
8 PM,5152.6
9 PM,5019.125
10 PM,4840.525
11 PM,4617.783333
27-Oct,4809.772449
12 AM,4362.707143
1 AM,4179.808333
2 AM,4035.025
3 AM,3944.583333
4 AM,3913.175
5 AM,3940.758333
6 AM,4042.3
7 AM,4216.216667
8 AM,4452.675
9 AM,4734.5
10 AM,5012.171429
11 AM,5185.166667
12 PM,5309.975
1 PM,5389.725
2 PM,5397.583333
3 PM,5371.25
4 PM,5383.171429
5 PM,5378.258333
6 PM,5489.633333
7 PM,5486.791667
8 PM,5370.041667
9 PM,5188.433333
10 PM,4952.891667
11 PM,4642.908333
28-Oct,5252.35931
12 AM,4360.5
1 AM,4153.075
2 AM,4024.883333
3 AM,3967.325
4 AM,3981.683333
5 AM,4182.891667
6 AM,4694.491667
7 AM,5230.608333
8 AM,5574.641667
9 AM,5765.391667
10 AM,5843.791667
11 AM,5869.9
12 PM,5922.291667
1 PM,5949.033333
2 PM,5913.375
3 PM,5911.283333
4 PM,5938.358333
5 PM,5948.442857
6 PM,5955.516667
7 PM,5868.508333
8 PM,5654.883333
9 PM,5419.85
10 PM,5093.883333
11 PM,4716
29-Oct,5283.638947
12 AM,4375.883333
1 AM,4151.308333
2 AM,4024.683333
3 AM,3968.6
4 AM,3978.416667
5 AM,4161.875
6 AM,4684.141667
7 AM,5249.283333
8 AM,5596.241667
9 AM,5808.925
10 AM,5880.427273
11 AM,5937.15
12 PM,5951.041667
1 PM,5960.808333
2 PM,5944.575
3 PM,5979.72
4 PM,6028.15
5 PM,6081.525
6 PM,6051.183333
7 PM,5925.275
8 PM,5746.416667
9 PM,5498.608333
10 PM,5179.575
11 PM,4809.266667
30-Oct,5375.569097
12 AM,4456.883333
1 AM,4229.041667
2 AM,4089.108333
3 AM,4021.683333
4 AM,4023.383333
5 AM,4214.483333
6 AM,4730.875
7 AM,5339.2
8 AM,5690.608333
9 AM,5921.408333
10 AM,6001.266667
11 AM,6052.058333
12 PM,6103.733333
1 PM,6104.816667
2 PM,6080.508333
3 PM,6085.741667
4 PM,6115.816667
5 PM,6153
6 PM,6136.316667
7 PM,5990.933333
8 PM,5791.933333
9 PM,5551.883333
10 PM,5237.725
11 PM,4891.25
31-Oct,5585.396405
12 AM,4536.466667
1 AM,4291.225
2 AM,4159.125
3 AM,4087.866667
4 AM,4094.966667
5 AM,4278.925
6 AM,4805.191667
7 AM,5431.05
8 AM,5874.066667
9 AM,6156.908333
10 AM,6291.8
11 AM,6391.483333
12 PM,6417.892857
1 PM,6425.928571
2 PM,6390.3
3 PM,6384.057143
4 PM,6416
5 PM,6424.2
6 PM,6334.425
7 PM,6180.7
8 PM,5968.938462
9 PM,5750.905882
10 PM,5432.2
11 PM,5080.95
1-Nov,5217.617667
12 AM,4712.721429
1 AM,4410.908333
2 AM,4151.75
3 AM,4035.583333
4 AM,4019.433333
5 AM,4185.016667
6 AM,4653.657143
7 AM,5199.258333
8 AM,5494.566667
9 AM,5685.341667
10 AM,5737.316667
11 AM,5799.692857
12 PM,5803.9
1 PM,5791.233333
2 PM,5767.621429
3 PM,5740.525
4 PM,5802.066667
5 PM,5842.283333
6 PM,5796.2375
7 PM,5672.6
8 PM,5514.608333
9 PM,5334.841667
10 PM,5082.566667
11 PM,4785.683333
2-Nov,4774.378425
12 AM,4489.716667
1 AM,4276.941667
2 AM,4117.758333
3 AM,4036.85
4 AM,4012.591667
5 AM,4066.833333
6 AM,4249.7
7 AM,4466.525
8 AM,4721.958333
9 AM,4910.7
10 AM,5047.516667
11 AM,5115.075
12 PM,5117.875
1 PM,5099.191667
2 PM,5070.7
3 PM,5058.391667
4 PM,5086.091667
5 PM,5142.358333
6 PM,5291.666667
7 PM,5303.475
8 PM,5220.65
9 PM,5091.775
10 PM,4913.791667
11 PM,4690.016667
3-Nov,4711.464333
12 AM,4444.75
1 AM,4166.029167
2 AM,3994.966667
3 AM,3954.091667
4 AM,3964.791667
5 AM,4026.608333
6 AM,4145.425
7 AM,4328.508333
8 AM,4558.8
9 AM,4751.575
10 AM,4890.466667
11 AM,4958.633333
12 PM,5028.216667
1 PM,5034.4
2 PM,5048.383333
3 PM,5080.25
4 PM,5168.025
5 PM,5384.983333
6 PM,5428.6
7 PM,5394.058333
8 PM,5289.758333
9 PM,5127.958333
10 PM,4874.691667
11 PM,4576.608333
4-Nov,5307.444178
12 AM,4331.35
1 AM,4177.05
2 AM,4079.5
3 AM,4057.85
4 AM,4110.85
5 AM,4349.275
6 AM,4833.391667
7 AM,5319.3
8 AM,5628.1
9 AM,5813.933333
10 AM,5868.591667
11 AM,5882.983333
12 PM,5861.916667
1 PM,5864.116667
2 PM,5859.433333
3 PM,5880.971429
4 PM,5985.75
5 PM,6166.042857
6 PM,6068.858333
7 PM,5899.966667
8 PM,5703.641667
9 PM,5474.95
10 PM,5146.25
11 PM,4775.9
5-Nov,5306.327083
12 AM,4441.358333
1 AM,4226.808333
2 AM,4107.975
3 AM,4058.225
4 AM,4080.4
5 AM,4293.366667
6 AM,4738.666667
7 AM,5235.683333
8 AM,5621.075
9 AM,5814.475
10 AM,5887.75
11 AM,5954.833333
12 PM,5970.883333
1 PM,5990.175
2 PM,5969.3
3 PM,5950.558333
4 PM,5992.366667
5 PM,6155.125
6 PM,6046.441667
7 PM,5868.1
8 PM,5663.25
9 PM,5447.491667
10 PM,5115.975
11 PM,4721.566667
6-Nov,5299.706228
12 AM,4409.741667
1 AM,4203.483333
2 AM,4080.083333
3 AM,4031.75
4 AM,4068.866667
5 AM,4288.158333
6 AM,4786.3
7 AM,5293.558333
8 AM,5613.891667
9 AM,5794.825
10 AM,5839.716667
11 AM,5864.3
12 PM,5872.561538
1 PM,5866.833333
2 PM,5860.325
3 PM,5915.125
4 PM,6015.508333
5 PM,6194.316667
6 PM,6085.858333
7 PM,5922.4
8 PM,5722.066667
9 PM,5490.475
10 PM,5145.066667
11 PM,4780
7-Nov,5340.488776
12 AM,4450.992857
1 AM,4242.833333
2 AM,4121.675
3 AM,4066.225
4 AM,4091.45
5 AM,4305.625
6 AM,4801.125
7 AM,5312.091667
8 AM,5651.758333
9 AM,5875.95
10 AM,5927.583333
11 AM,5961.375
12 PM,5980.735714
1 PM,5965.8
2 PM,5957.825
3 PM,6002.583333
4 PM,6111.133333
5 PM,6236.991667
6 PM,6095.541667
7 PM,5925.741667
8 PM,5710.733333
9 PM,5492.35
10 PM,5152.964286
11 PM,4803.441667
8-Nov,5488.865172
12 AM,4513.541667
1 AM,4303.691667
2 AM,4183.625
3 AM,4149.041667
4 AM,4202.633333
5 AM,4436.966667
6 AM,4956.433333
7 AM,5446.766667
8 AM,5773.925
9 AM,5976.778571
10 AM,6030.141667
11 AM,6063.158333
12 PM,6071.741667
1 PM,6068
2 PM,6071.916667
3 PM,6093.216667
4 PM,6216.633333
5 PM,6386.366667
6 PM,6290.783333
7 PM,6132.466667
8 PM,5939.391667
9 PM,5737.825
10 PM,5455.675
11 PM,5150.725
9-Nov,5138.331034
12 AM,4850.058333
1 AM,4661.875
2 AM,4528.958333
3 AM,4455.4
4 AM,4436.925
5 AM,4502
6 AM,4648.2
7 AM,4857.291667
8 AM,5105.575
9 AM,5279.508333
10 AM,5376.508333
11 AM,5422.158333
12 PM,5426.816667
1 PM,5401.425
2 PM,5389.875
3 PM,5404.516667
4 PM,5487.766667
5 PM,5682.408333
6 PM,5709.433333
7 PM,5638.25
8 PM,5495.058333
9 PM,5357.516667
10 PM,5177.3
11 PM,4941.8
10-Nov,4919.103793
12 AM,4693.641667
1 AM,4485.175
2 AM,4335.15
3 AM,4246.616667
4 AM,4216.683333
5 AM,4255.841667
6 AM,4351.142857
